cid,text,aweme_id,create_time,digg_count,status,user,reply_id,user_digged,reply_comment,text_extra,reply_comment_total,reply_to_reply_id,is_author_digged,stick_position,user_buried,label_list,author_pin,no_show,collect_stat,trans_btn_style,share_info,comment_language
7017184107226989318,"hello TikTok they deleted a TikTok account and I wanted to tell you if you could recover it, please, the account is piyuyogamer9",7011536772089924869,1633815496,0,1,"{'uid': '6967180025670452229', 'short_id': '0', 'nickname': 'herobrine_mc2', 'signature': '', 'avatar_larger': {'uri': 'tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc~c5_1080x1080.webp?x-expires=1659200400&x-signature=S0WS5Zrxq5YLcR8U2xIf%2BDHz2%2FU%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc~c5_1080x1080.jpeg?x-expires=1659200400&x-signature=TcCMiJ0OqeGDLs2%2FSiJoYkCLbiE%3D'], 'width': 720, 'height': 720}, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc~c5_100x100.webp?x-expires=1659200400&x-signature=7YMtgiIabSJfNLrtQ%2B%2BvaIm2MPI%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc~c5_100x100.jpeg?x-expires=1659200400&x-signature=Tx5HoGeyjWObeWJK7H3KMkP6%2Bl4%3D'], 'width': 720, 'height': 720}, 'avatar_medium': {'uri': 'tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc~c5_720x720.webp?x-expires=1659200400&x-signature=VnXWB%2BIthDfxagC3rpTdvnxRXuc%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc~c5_720x720.jpeg?x-expires=1659200400&x-signature=eai9k1QVFeDpP7JQkgS3jthon3I%3D'], 'width': 720, 'height': 720}, 'follow_status': 0, 'aweme_count': 0, 'following_count': 0, 'follower_count': 0, 'favoriting_count': 0, 'total_favorited': 0, 'is_block': False, 'hide_search': False, 'custom_verify': '', 'unique_id': 'chelo____ff', 'bind_phone': '', 'special_lock': 1, 'need_recommend': 0, 'live_verify': 0, 'authority_status': 0, 'verify_info': '', 'shield_follow_notice': 0, 'shield_digg_notice': 0, 'shield_comment_notice': 0, 'with_commerce_entry': False, 'verification_type': 0, 'enterprise_verify_reason': '', 'is_ad_fake': False, 'followers_detail': None, 'region': 'CR', 'account_region': '', 'commerce_user_level': 0, 'live_agreement': 0, 'platform_sync_info': None, 'with_shop_entry': False, 'is_discipline_member': False, 'secret': 1, 'has_orders': False, 'prevent_download': False, 'show_image_bubble': False, 'geofencing': None, 'unique_id_modify_time': 1659114185, 'video_icon': {'uri': '', 'url_list': [], 'width': 720, 'height': 720}, 'is_phone_binded': False, 'accept_private_policy': False, 'user_canceled': False, 'has_email': False, 'status': 1, 'create_time': 0, 'avatar_uri': 'tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc', 'follower_status': 0, 'comment_setting': 0, 'duet_setting': 3, 'user_rate': 1, 'download_setting': 3, 'download_prompt_ts': 1625773167, 'react_setting': 3, 'live_commerce': False, 'cover_url': [{'uri': 'musically-maliva-obj/1612555907887110', 'url_list': ['https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1612555907887110'], 'width': 720, 'height': 720}], 'language': 'es', 'has_insights': False, 'item_list': None, 'user_mode': 1, 'user_period': 0, 'is_star': False, 'cv_level': '', 'type_label': None, 'ad_cover_url': None, 'comment_filter_status': 0, 'avatar_168x168': {'uri': 'tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc~c5_168x168.webp?x-expires=1659200400&x-signature=bVrObIkK4vFew5%2Fqe6ZB6e03G9c%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc~c5_168x168.jpeg?x-expires=1659200400&x-signature=kls5KDJx5m6BJdOtBO8%2F4oVztlA%3D'], 'width': 720, 'height': 720}, 'avatar_300x300': {'uri': 'tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc~c5_300x300.webp?x-expires=1659200400&x-signature=h50PgYWSKK0aSV5VMTiizw6WSVc%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e27f01b4005fb2e0523dce06e3a81cc~c5_300x300.jpeg?x-expires=1659200400&x-signature=qlk1xlEbTvVFHETPXF2AzCVw4e8%3D'], 'width': 720, 'height': 720}, 'relative_users': None, 'cha_list': None, 'sec_uid': 'MS4wLjABAAAAuqe_RAmllFq64P3bC9NbEN666qvbBYOcqIfVTYXlK9S8iTzoYck9T0ksljz8Um4S', 'need_points': None, 'homepage_bottom_toast': None, 'room_data': '', 'can_set_geofencing': None, 'white_cover_url': None, 'user_tags': None, 'stitch_setting': 3, 'bold_fields': None, 'search_highlight': None, 'mutual_relation_avatars': None, 'events': None, 'story_status': 0, 'advance_feature_item_order': None, 'mention_status': 1, 'advanced_feature_info': None}",0,0,,[],0,0,False,0,False,,False,False,0,0,"{'url': 'https://m.tiktok.com/v/7011536772089924869.html?_d=e2kli1a21lc3c2&comment_author_id=6967180025670452229&language=en&preview_pb=0&share_comment_id=7017184107226989318&share_item_id=7011536772089924869&source=h5_m&u_code=e32jgcefhka7hj', 'acl': {'code': 1, 'extra': '{""item_share_acl"":""empty item value""}'}, 'desc': ""herobrine_mc2's comment: hello TikTok they deleted a TikTok account and I wanted to tell you if you could recover it, please, the account is piyuyogamer9"", 'title': 'IYKYK 🪑🪑🪑🪑 @blank.antho'}",en
7017182693633098501,bring musically backkkkk,7011536772089924869,1633815166,0,1,"{'uid': '6962829733555127301', 'short_id': '0', 'nickname': 'Alexis', 'signature': '🤍\nwait', 'avatar_larger': {'uri': 'tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6~c5_1080x1080.webp?x-expires=1659200400&x-signature=6rUIh5l15%2F%2B%2Bdf8xxw0IRCzM7Rg%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6~c5_1080x1080.jpeg?x-expires=1659200400&x-signature=IJ86XXmqaQpBhd5zIXQFohMCBfM%3D'], 'width': 720, 'height': 720}, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6~c5_100x100.webp?x-expires=1659200400&x-signature=4faQHAtBd78BGahFE%2Fkvj4SyY84%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6~c5_100x100.jpeg?x-expires=1659200400&x-signature=d1ow4jNIeKQXLs7xMCsMcZATTEM%3D'], 'width': 720, 'height': 720}, 'avatar_medium': {'uri': 'tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6~c5_720x720.webp?x-expires=1659200400&x-signature=lkkotBEgHBfcxv%2For2KRJVKPJes%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6~c5_720x720.jpeg?x-expires=1659200400&x-signature=Lh88DPX3psljI7tGdVXrvenSK4E%3D'], 'width': 720, 'height': 720}, 'follow_status': 0, 'aweme_count': 0, 'following_count': 0, 'follower_count': 0, 'favoriting_count': 0, 'total_favorited': 0, 'is_block': False, 'hide_search': False, 'custom_verify': '', 'unique_id': 'o.a.l.e.x.i.s.o', 'bind_phone': '', 'special_lock': 1, 'need_recommend': 0, 'has_facebook_token': False, 'has_twitter_token': False, 'fb_expire_time': 0, 'tw_expire_time': 0, 'has_youtube_token': False, 'youtube_expire_time': 0, 'room_id': 0, 'live_verify': 0, 'authority_status': 0, 'verify_info': '', 'shield_follow_notice': 0, 'shield_digg_notice': 0, 'shield_comment_notice': 0, 'with_commerce_entry': False, 'verification_type': 0, 'enterprise_verify_reason': '', 'is_ad_fake': False, 'followers_detail': None, 'region': 'ES', 'account_region': '', 'commerce_user_level': 0, 'live_agreement': 0, 'platform_sync_info': None, 'with_shop_entry': False, 'is_discipline_member': False, 'secret': 0, 'has_orders': False, 'prevent_download': False, 'show_image_bubble': False, 'geofencing': None, 'unique_id_modify_time': 1659114185, 'video_icon': {'uri': '', 'url_list': [], 'width': 720, 'height': 720}, 'ins_id': '', 'google_account': '', 'youtube_channel_id': '', 'youtube_channel_title': '', 'apple_account': 0, 'is_phone_binded': False, 'accept_private_policy': False, 'twitter_id': '', 'twitter_name': '', 'user_canceled': False, 'has_email': False, 'status': 1, 'create_time': 0, 'avatar_uri': 'tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6', 'follower_status': 0, 'comment_setting': 0, 'duet_setting': 0, 'user_rate': 1, 'download_setting': 0, 'download_prompt_ts': 0, 'react_setting': 0, 'live_commerce': False, 'cover_url': [{'uri': 'musically-maliva-obj/1612555907887110', 'url_list': ['https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1612555907887110'], 'width': 720, 'height': 720}], 'language': 'en', 'has_insights': False, 'item_list': None, 'user_mode': 1, 'user_period': 0, 'is_star': False, 'cv_level': '', 'type_label': None, 'ad_cover_url': None, 'comment_filter_status': 0, 'avatar_168x168': {'uri': 'tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6~c5_168x168.webp?x-expires=1659200400&x-signature=8HGrLLiQL0zvpZQGykOESlFAe%2Bg%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6~c5_168x168.jpeg?x-expires=1659200400&x-signature=vqb0RnRJgWRpfwflt97PZOVQNAI%3D'], 'width': 720, 'height': 720}, 'avatar_300x300': {'uri': 'tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6~c5_300x300.webp?x-expires=1659200400&x-signature=UOrJSXX1YDwj6WNYA680iyRn1bc%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9fbd90154d6886982a8b70b8238371d6~c5_300x300.jpeg?x-expires=1659200400&x-signature=dITLVpL7fEt%2FKxecqAM87Hqzi%2Fw%3D'], 'width': 720, 'height': 720}, 'relative_users': None, 'cha_list': None, 'sec_uid': 'MS4wLjABAAAAd5fdNItPbsUCIEv-pLYzuwEuSst1plui9XAC8oszYV4ytawGIk4Lv_AhQxgEG573', 'need_points': None, 'homepage_bottom_toast': None, 'can_set_geofencing': None, 'white_cover_url': None, 'user_tags': None, 'stitch_setting': 0, 'bold_fields': None, 'search_highlight': None, 'mutual_relation_avatars': None, 'events': None, 'story_status': 0, 'advance_feature_item_order': None, 'mention_status': 1, 'advanced_feature_info': None}",0,0,,[],0,0,False,0,False,,False,False,0,0,"{'url': 'https://m.tiktok.com/v/7011536772089924869.html?_d=e2kli1a21lc3c2&comment_author_id=6962829733555127301&language=en&preview_pb=0&share_comment_id=7017182693633098501&share_item_id=7011536772089924869&source=h5_m&u_code=e32jgcefhka7hj', 'acl': {'code': 1, 'extra': '{""item_share_acl"":""empty item value""}'}, 'desc': ""Alexis's comment: bring musically backkkkk"", 'title': 'IYKYK 🪑🪑🪑🪑 @blank.antho'}",en
7017182440703984389,Tiktok please take squid game off my fyp,7011536772089924869,1633815107,0,1,"{'uid': '6906675587727279110', 'short_id': '0', 'nickname': 'Sissypoo417\U0001f9cb\U0001f9cb\U0001f9cb\U0001f9cb', 'signature': '૮ • ﻌ - ა\nLily and Amelia \n\U0001fab8🐠\U0001fab8🐠\U0001fab8🐠\U0001fab8🐠', 'avatar_larger': {'uri': 'tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb~c5_1080x1080.webp?x-expires=1659200400&x-signature=FxLPmMF4%2F5FoJaquzBWRelq1efQ%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb~c5_1080x1080.jpeg?x-expires=1659200400&x-signature=NNYsty3sgjvUEvjf%2FFqmZtsKOlw%3D'], 'width': 720, 'height': 720}, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb~c5_100x100.webp?x-expires=1659200400&x-signature=F72MXFCX1njW3Bmsexr4Bf3Gpr8%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb~c5_100x100.jpeg?x-expires=1659200400&x-signature=jcBYLUzoLS%2FcHpEhgQCWOV1BhgA%3D'], 'width': 720, 'height': 720}, 'avatar_medium': {'uri': 'tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb~c5_720x720.webp?x-expires=1659200400&x-signature=TiAROsnVKsE3ujr8Zs7jQOvL3nM%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb~c5_720x720.jpeg?x-expires=1659200400&x-signature=QrpRNKLM%2FxdZm6%2BeWsyJn4vxMc8%3D'], 'width': 720, 'height': 720}, 'follow_status': 0, 'aweme_count': 0, 'following_count': 0, 'follower_count': 0, 'favoriting_count': 0, 'total_favorited': 0, 'is_block': False, 'hide_search': False, 'custom_verify': '', 'unique_id': 'tropical._flamingo._', 'bind_phone': '', 'special_lock': 1, 'need_recommend': 0, 'has_facebook_token': False, 'has_twitter_token': False, 'fb_expire_time': 0, 'tw_expire_time': 0, 'has_youtube_token': False, 'youtube_expire_time': 0, 'room_id': 0, 'live_verify': 0, 'authority_status': 0, 'verify_info': '', 'shield_follow_notice': 0, 'shield_digg_notice': 0, 'shield_comment_notice': 0, 'with_commerce_entry': False, 'verification_type': 0, 'enterprise_verify_reason': '', 'is_ad_fake': False, 'followers_detail': None, 'region': 'US', 'account_region': '', 'commerce_user_level': 0, 'live_agreement': 0, 'platform_sync_info': None, 'with_shop_entry': False, 'is_discipline_member': False, 'secret': 0, 'has_orders': False, 'prevent_download': False, 'show_image_bubble': False, 'geofencing': None, 'unique_id_modify_time': 1659114185, 'video_icon': {'uri': '', 'url_list': [], 'width': 720, 'height': 720}, 'ins_id': '', 'google_account': '', 'youtube_channel_id': '', 'youtube_channel_title': '', 'apple_account': 0, 'is_phone_binded': False, 'accept_private_policy': False, 'twitter_id': '', 'twitter_name': '', 'user_canceled': False, 'has_email': False, 'status': 1, 'create_time': 0, 'avatar_uri': 'tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb', 'follower_status': 0, 'comment_setting': 0, 'duet_setting': 0, 'user_rate': 1, 'download_setting': 0, 'download_prompt_ts': 0, 'react_setting': 0, 'live_commerce': False, 'cover_url': [{'uri': 'musically-maliva-obj/1612555907887110', 'url_list': ['https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1612555907887110'], 'width': 720, 'height': 720}], 'language': 'en', 'has_insights': False, 'item_list': None, 'user_mode': 1, 'user_period': 0, 'is_star': False, 'cv_level': '', 'type_label': None, 'ad_cover_url': None, 'comment_filter_status': 0, 'avatar_168x168': {'uri': 'tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb~c5_168x168.webp?x-expires=1659200400&x-signature=GLuNoR%2F0OjETTCN5f%2FocNpNSQIE%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb~c5_168x168.jpeg?x-expires=1659200400&x-signature=t2qE%2BtymFJc%2Fa6Bl2ex0R0M35Wk%3D'], 'width': 720, 'height': 720}, 'avatar_300x300': {'uri': 'tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb~c5_300x300.webp?x-expires=1659200400&x-signature=P3mKHveYh00socsVxDi0Ipg9z0s%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/789a5e41922fa3229acd965ded7421bb~c5_300x300.jpeg?x-expires=1659200400&x-signature=oJ6VHYRxVvfGbUnyPDxex9W7Ncs%3D'], 'width': 720, 'height': 720}, 'relative_users': None, 'cha_list': None, 'sec_uid': 'MS4wLjABAAAA-F8JL4_K19od44vfbuRDPwt10Y65k8SVAPUNNtD_ZQtKrXllU2boH96PFzO6kXVi', 'need_points': None, 'homepage_bottom_toast': None, 'can_set_geofencing': None, 'white_cover_url': None, 'user_tags': None, 'stitch_setting': 0, 'bold_fields': None, 'search_highlight': None, 'mutual_relation_avatars': None, 'events': None, 'story_status': 0, 'advance_feature_item_order': None, 'mention_status': 1, 'advanced_feature_info': None}",0,0,,[],0,0,False,0,False,,False,False,0,0,"{'url': 'https://m.tiktok.com/v/7011536772089924869.html?_d=e2kli1a21lc3c2&comment_author_id=6906675587727279110&language=en&preview_pb=0&share_comment_id=7017182440703984389&share_item_id=7011536772089924869&source=h5_m&u_code=e32jgcefhka7hj', 'acl': {'code': 1, 'extra': '{""item_share_acl"":""empty item value""}'}, 'desc': ""Sissypoo417\U0001f9cb\U0001f9cb\U0001f9cb\U0001f9cb's comment: Tiktok please take squid game off my fyp"", 'title': 'IYKYK 🪑🪑🪑🪑 @blank.antho'}",en
7017178818977153798,"oh, thats why ppl keep putting chairs in their sentance",7011536772089924869,1633814264,0,1,"{'uid': '7017175108867785733', 'short_id': '0', 'nickname': 'ok', 'signature': 'gone\nowner of this account passed away\nnew owner (?)', 'avatar_larger': {'uri': 'tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea~c5_1080x1080.webp?x-expires=1659200400&x-signature=WLV8m6zLEPrDoSQJFaM%2B5PS4EGM%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea~c5_1080x1080.jpeg?x-expires=1659200400&x-signature=mRUGGBKWyaRQl2jNWH6U3iWP32I%3D'], 'width': 720, 'height': 720}, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea~c5_100x100.webp?x-expires=1659200400&x-signature=KFAsvOYf6yr7izIFr54lvkUT%2Bgo%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea~c5_100x100.jpeg?x-expires=1659200400&x-signature=%2BPufEQoM2Z9Aq1qcDB%2F2hHvp7aM%3D'], 'width': 720, 'height': 720}, 'avatar_medium': {'uri': 'tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea~c5_720x720.webp?x-expires=1659200400&x-signature=7GSTw7tdOxM3gaPtkUT5dIJTuOw%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea~c5_720x720.jpeg?x-expires=1659200400&x-signature=ZHCEPtjuE9IQn4pExAndpszUsz0%3D'], 'width': 720, 'height': 720}, 'follow_status': 0, 'aweme_count': 0, 'following_count': 0, 'follower_count': 0, 'favoriting_count': 0, 'total_favorited': 0, 'is_block': False, 'hide_search': False, 'custom_verify': '', 'unique_id': 'owneroffaccisgone', 'bind_phone': '', 'special_lock': 1, 'need_recommend': 0, 'has_facebook_token': False, 'has_twitter_token': False, 'fb_expire_time': 0, 'tw_expire_time': 0, 'has_youtube_token': False, 'youtube_expire_time': 0, 'room_id': 0, 'live_verify': 0, 'authority_status': 0, 'verify_info': '', 'shield_follow_notice': 0, 'shield_digg_notice': 0, 'shield_comment_notice': 0, 'with_commerce_entry': False, 'verification_type': 0, 'enterprise_verify_reason': '', 'is_ad_fake': False, 'followers_detail': None, 'region': 'US', 'account_region': '', 'commerce_user_level': 0, 'live_agreement': 0, 'platform_sync_info': None, 'with_shop_entry': False, 'is_discipline_member': False, 'secret': 0, 'has_orders': False, 'prevent_download': False, 'show_image_bubble': False, 'geofencing': None, 'unique_id_modify_time': 1659114185, 'video_icon': {'uri': '', 'url_list': [], 'width': 720, 'height': 720}, 'ins_id': '', 'google_account': '', 'youtube_channel_id': '', 'youtube_channel_title': '', 'apple_account': 0, 'is_phone_binded': False, 'accept_private_policy': False, 'twitter_id': '', 'twitter_name': '', 'user_canceled': False, 'has_email': False, 'status': 1, 'create_time': 0, 'avatar_uri': 'tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea', 'follower_status': 0, 'comment_setting': 0, 'duet_setting': 0, 'user_rate': 1, 'download_setting': 0, 'download_prompt_ts': 0, 'react_setting': 0, 'live_commerce': False, 'cover_url': [{'uri': 'musically-maliva-obj/1612555907887110', 'url_list': ['https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1612555907887110'], 'width': 720, 'height': 720}], 'language': 'en', 'has_insights': False, 'item_list': None, 'user_mode': 1, 'user_period': 0, 'is_star': False, 'cv_level': '', 'type_label': None, 'ad_cover_url': None, 'comment_filter_status': 0, 'avatar_168x168': {'uri': 'tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea~c5_168x168.webp?x-expires=1659200400&x-signature=CPaVB0SG3afMk%2BNKyLsj0H4EQkw%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea~c5_168x168.jpeg?x-expires=1659200400&x-signature=vJM3vmKoO4PonjT5U%2FWh2Rq%2BxVI%3D'], 'width': 720, 'height': 720}, 'avatar_300x300': {'uri': 'tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea~c5_300x300.webp?x-expires=1659200400&x-signature=YpPMPjRXWWTrCM1CwoLvIG7lGwY%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a209c50260b01d0b1353081180153cea~c5_300x300.jpeg?x-expires=1659200400&x-signature=x9TFnq5A0XAUotSfPS5pEXsGo%2BU%3D'], 'width': 720, 'height': 720}, 'relative_users': None, 'cha_list': None, 'sec_uid': 'MS4wLjABAAAA8THoywEvCPiylvRA5o5CJ-_nUpKei3wd5t_XuPAvWOO2GKEWwm1nZSHiTsng-4y3', 'need_points': None, 'homepage_bottom_toast': None, 'can_set_geofencing': None, 'white_cover_url': None, 'user_tags': None, 'stitch_setting': 0, 'bold_fields': None, 'search_highlight': None, 'mutual_relation_avatars': None, 'events': None, 'story_status': 0, 'advance_feature_item_order': None, 'mention_status': 1, 'advanced_feature_info': None}",0,0,,[],0,0,False,0,False,,False,False,0,0,"{'url': 'https://m.tiktok.com/v/7011536772089924869.html?_d=e2kli1a21lc3c2&comment_author_id=7017175108867785733&language=en&preview_pb=0&share_comment_id=7017178818977153798&share_item_id=7011536772089924869&source=h5_m&u_code=e32jgcefhka7hj', 'acl': {'code': 1, 'extra': '{""item_share_acl"":""empty item value""}'}, 'desc': ""ok's comment: oh, thats why ppl keep putting chairs in their sentance"", 'title': 'IYKYK 🪑🪑🪑🪑 @blank.antho'}",en
